"","name","network","agent","start","end","open","lat","lon"
"212","Vernon Lagoon","G14501",4411,1971-12-31,1984-06-30,FALSE,-41.533,174.033
"213","Waiau, Clarence St","H23603",4554,1974-11-12,1984-03-31,FALSE,-42.656,173.042
"214","Hawarden 2","H22962",4543,1978-02-28,1982-02-28,FALSE,-42.908,172.635
"215","Golden Downs Forest","G12581",4196,1929-12-31,1980-03-31,FALSE,-41.548,172.883
"216","Black Birch Range","G13783",4373,1971-12-31,1976-09-30,FALSE,-41.75,173.803
"217","Black Birch Observ.","G13772",4369,1975-12-31,1976-06-30,FALSE,-41.755,173.777
"218","Balmoral","H22862",4531,1927-07-08,1949-12-31,FALSE,-42.833,172.683
"219","Mt Cook Ews","H30706",18125,2000-03-30,2024-08-24,TRUE,-43.73633,170.0977
"220","Franz Josef Ews","F30313",24926,2003-05-31,2024-08-24,TRUE,-43.36548,170.13428
"221","Lake Tekapo Ews","H40042",24945,2003-06-19,2024-08-24,TRUE,-44.00173,170.44319
"222","Ivory Glacier Cws","F30192",36733,2009-02-04,2024-08-24,TRUE,-43.13409,170.91264
"223","Mt Potts Ews","H30592",37002,2009-05-12,2024-08-24,TRUE,-43.50495,170.92635
"224","Upper Rakaia Ews","H30291",38225,2010-06-29,2024-08-24,TRUE,-43.29206,170.99523
"225","Okarito Ews","F30213",44556,2020-12-12,2024-08-24,TRUE,-43.22161,170.16346
"226","Lake Moeraki Ews","F39722",25506,2022-11-18,2024-08-24,TRUE,-43.71882,169.26703
"227","Haast Aws","F39803",4097,1981-12-31,2024-08-23,TRUE,-43.86003,169.00652
"228","Tara Hills Aws","I49592",5212,1985-04-30,2024-08-23,TRUE,-44.52612,169.88948
"229","Pukaki Aerodrome Aws","H40214",36596,2008-12-13,2024-08-23,TRUE,-44.24519,170.11671
"230","Fairlie Aws","H40075",37255,2009-05-07,2024-08-23,TRUE,-44.03774,170.77051
"231","Mueller Hut Ews","H30709",38102,2010-04-14,2024-08-23,TRUE,-43.72154,170.06493
"232","Mt Cook Aero Aws","H30715",41165,2012-09-07,2024-08-23,TRUE,-43.76507,170.1315
"233","Franz Josef @ Crawford Knob","F3042C",44374,2024-04-05,2024-08-23,TRUE,-43.46517,170.20631
"234","Lake Tekapo, Air Safaris","H40041",4970,1927-12-31,2024-07-31,TRUE,-44.002,170.441
"235","Peel Forest","H31927",4772,1973-09-11,2024-07-31,TRUE,-43.90656,171.25902
"236","Hakataramea Valley Cws","H40661",36209,2008-10-24,2022-05-31,FALSE,-44.63466,170.64731
"237","Okarito","F30212",4053,1982-11-30,2019-01-31,FALSE,-43.22137,170.16533
"238","Franz Josef","F30312",4060,1982-01-02,2015-12-31,FALSE,-43.394,170.181
"239","St Bathans, Post Office","I49884",18225,2000-05-05,2010-11-14,FALSE,-44.87336,169.81084
"240","Woodbury 2","H41025",7727,1992-11-03,2010-11-11,FALSE,-44.0353,171.20693
"241","Fairlie 2","H40185",7726,1992-11-05,2009-08-01,FALSE,-44.10263,170.82531
"242","Twizel 2","H40213",4997,1991-10-28,2002-07-01,FALSE,-44.264,170.103
"243","Mt Cook,The Hermitage","H30711",4591,1929-04-30,2000-02-29,FALSE,-43.734,170.093
"244","St Bathans 3","I49883",5239,1992-08-07,1999-02-26,FALSE,-44.875,169.823
"245","Benmore Power Stn","I40511",5113,1986-07-09,1997-05-31,FALSE,-44.569,170.19
"246","Pukekura","F30061",4031,1982-11-26,1995-05-30,FALSE,-43.012,170.671
"247","Fox Glacier,Main Rd","F30402",4069,1973-06-30,1994-02-28,FALSE,-43.466,170.017
"248","Kurow Area School","I40742",5122,1979-12-31,1994-01-31,FALSE,-44.733,170.467
"249","Twizel Substation","H40212",4996,1985-03-31,1991-12-31,FALSE,-44.277,170.098
"250","Fairlie,Riverview Tce","H40183",4992,1979-02-28,1990-05-31,FALSE,-44.101,170.833
"251","Geraldine N.Z.F.S.","H41127",5060,1974-11-30,1989-06-30,FALSE,-44.102,171.239
"252","Aviemore 2","I40631",5118,1983-08-24,1988-09-12,FALSE,-44.659,170.353
"253","Mt John","H30941",4630,1962-12-31,1987-12-31,FALSE,-43.987,170.464
"254","Tasman Saddle Aws","H30532",4578,1985-06-02,1987-10-30,FALSE,-43.514,170.342
"255","Harihari N.Z.F.S.","F30153",4044,1971-12-31,1987-02-26,FALSE,-43.144,170.553
"256","Twizel","H40211",4995,1972-02-03,1986-05-31,FALSE,-44.249,170.092
"257","Omarama,Tara Hills","I49591",5211,1949-10-23,1985-12-31,FALSE,-44.529,169.888
"258","Lake Pukaki M.W.D.","H40112",4981,1971-12-31,1984-12-31,FALSE,-44.181,170.132
"259","Franz Josef T.H.C.","F30311",4059,1953-06-30,1983-09-30,FALSE,-43.379,170.178
"260","Fairlie","H40182",4991,1971-12-31,1978-07-31,FALSE,-44.105,170.824
"261","Otiake Farm","I40751",5123,1972-12-07,1978-04-16,FALSE,-44.779,170.512
"262","Haast","F39801",4095,1949-10-03,1976-08-31,FALSE,-43.862,169.008
"263","Godley Peaks, Tekapo","H30841",4616,1969-09-30,1976-04-22,FALSE,-43.865,170.472
"264","Haldon Station","H40321",5002,1972-02-29,1974-04-30,FALSE,-44.358,170.264
"265","Hanmer Forest Ews","G22582",11234,1995-05-03,2024-08-24,TRUE,-42.53433,172.85098
"266","Rangiora Ews","H32364",17244,1999-02-17,2024-08-24,TRUE,-43.32858,172.61114
"267","Lincoln, Broadfield Ews","H32645",17603,1999-06-30,2024-08-24,TRUE,-43.62622,172.4704
"268","Christchurch, Kyle St Ews","H3256F",24120,2002-10-31,2024-08-24,TRUE,-43.53074,172.60769
"269","Waipara West Ews","H32063",26607,2006-09-17,2024-08-24,TRUE,-43.07026,172.65344
"270","Cheviot Ews","H23825",31832,2007-07-19,2024-08-24,TRUE,-42.82722,173.22409
"271","Waiau School Cws","H23605",36157,2008-09-25,2024-08-24,TRUE,-42.653,173.043
"272","Akaroa Ews","H32895",36593,2008-12-20,2024-08-24,TRUE,-43.80938,172.96574
"273","Lismore, Racemans House Cws","H31944",39845,2012-09-07,2024-08-24,TRUE,-43.9207,171.4856
"274","Diamond Harbour Ews","H32674",40985,2015-09-18,2024-08-24,TRUE,-43.63312,172.72808
"275","Wakanui 2 Cws","H31986",41200,2015-11-03,2024-08-24,TRUE,-43.97167,171.81097
"276","Medbury Cws","H22863",41282,2015-12-03,2024-08-24,TRUE,-42.88031,172.68964
"277","Balmoral East Cws","H22881",42704,2017-06-29,2024-08-24,TRUE,-42.83025,172.83463
"278","Winchmore 2 Ews","H31772",42899,2017-06-30,2024-08-24,TRUE,-43.78935,171.79032
"279","Ohoka Cws","H32359",43251,2017-09-23,2024-08-24,TRUE,-43.3423,172.56574
"280","Bromley Ews","H3257J",43967,2019-10-23,2024-08-24,TRUE,-43.52828,172.72096
"281","Cass Ews","H31073",44637,2021-03-10,2024-08-24,TRUE,-43.03447,171.75999
"282","Christchurch Botanic Gardens Ews","H3256Q",44763,2021-10-09,2024-08-24,TRUE,-43.5294,172.62
"283","Waipara North Branch Ews","H22945",45225,2022-04-30,2024-08-24,TRUE,-42.94096,172.42789
"284","Lincoln, Broadfield Ews 2","H32647",45751,2023-06-28,2024-08-24,TRUE,-43.62285,172.46918
"285","Te Pirita At Sharlands Road","H31682",45761,2023-07-18,2024-08-24,TRUE,-43.63482,171.89685
"286","Christchurch Aero","H32451",4843,1953-12-31,2024-08-23,TRUE,-43.493,172.537
"287","Le Bons Bay Aws","H33712",4960,1984-01-17,2024-08-23,TRUE,-43.7461,173.1219
"288","Ashburton Aero Aws","H31983",26170,2006-02-10,2024-08-23,TRUE,-43.90328,171.80413
"289","Sugar Loaf Aws","H32669",35136,2008-01-26,2024-08-23,TRUE,-43.60369,172.64928
"290","Culverden Aws","H22785",37651,2009-10-06,2024-08-23,TRUE,-42.77014,172.88947
"291","Christchurch Aero Backup Aws","H32455",41230,2013-08-14,2024-08-23,TRUE,-43.48901,172.52841
"292","Methven Cws","H31665",36645,2008-12-24,2024-08-21,TRUE,-43.63978,171.65205
"293","Christchurch Gardens","H32561",4858,1863-11-30,2024-07-31,TRUE,-43.531,172.619
"294","Ashburton Council","H31971",4778,1927-12-31,2024-07-31,TRUE,-43.89658,171.7472
"295","Chertsey Cws","H31793",39661,2012-07-13,2024-07-23,FALSE,-43.79393,171.9607
"296","Boyle River Lodge","G22532",4455,1983-10-09,2024-06-30,FALSE,-42.519,172.386
"297","Waipara North Branch At Langs Gully Cws","H22942",38730,2011-02-03,2022-01-02,FALSE,-42.93849,172.42165
"298","Methven, Three Springs Cws","H31656",37920,2010-01-30,2021-09-29,FALSE,-43.67767,171.5884
"299","Dorie Cws At Riverstone","H32805",38866,2010-09-01,2021-09-29,FALSE,-43.83207,172.09431
"300","West Eyreton, Larundel Farm Cws","H32341",39224,2011-10-28,2021-09-29,FALSE,-43.3573,172.43224
"301","Balmoral West Cws","H22753",43342,2017-03-15,2018-09-30,FALSE,-42.79389,172.57015
"302","Eyrewell, Ngai Tahu West Cws","H32417",40743,2015-05-27,2018-06-19,FALSE,-43.41296,172.18651
"303","Eyrewell, Ngai Tahu East Cws","H32443",40744,2016-09-01,2018-06-19,FALSE,-43.43009,172.44235
"304","Winchmore Ews","H31883",4764,1949-10-16,2018-05-21,FALSE,-43.79346,171.79512
"305","Snowdon Raws","H31463",17610,1999-06-15,2017-11-30,FALSE,-43.47,171.672
"306","Leeston Raws","H32735",39066,2011-03-19,2017-11-27,FALSE,-43.76153,172.30495
"307","Christchurch, New Brighton Pier Aws","H3257F",37654,2009-08-28,2016-08-23,FALSE,-43.506,172.735
"308","Lyttelton Harbour","H32671",4903,2004-06-11,2015-09-13,FALSE,-43.608,172.724
"309","Darfield, Forest Plains Raws","H32403",39063,2011-05-16,2015-05-11,FALSE,-43.47962,172.08417
"310","Darfield","H32412",4836,1971-12-31,2015-03-31,FALSE,-43.493,172.137
"311","Wakanui Cws","H31984",38974,2011-07-08,2014-08-09,FALSE,-43.97167,171.81097
"312","Craigieburn Forest","H31172",4651,1963-12-31,2013-08-31,FALSE,-43.154,171.714
"313","Leeston, Harts Creek Cws","H32734",37332,2009-08-21,2012-04-04,FALSE,-43.7894,172.31158
"314","Hororata, Illana","H31594",10617,1994-10-09,2011-08-31,FALSE,-43.52822,171.94615
"315","Darfield Ews","H32416",17609,1999-11-11,2011-02-13,FALSE,-43.496,172.15
"316","Culverden","H22783",4527,1983-01-13,2009-11-29,FALSE,-42.77382,172.85112
"317","Harper River","H31241",4657,1987-12-09,2007-12-31,FALSE,-43.213,171.461
"318","Akaroa,Rue Lavaud","H32893",4951,1977-12-07,2007-12-25,FALSE,-43.80418,172.96997
"319","Cheviot, The Lakes","H23823",12715,1996-09-30,2007-06-29,FALSE,-42.83198,172.22655
"320","Waipara West","H32062",4794,1990-04-30,2006-05-30,FALSE,-43.06886,172.65301
"321","Lincoln, Broadfield Edl","H32642",4882,1987-05-31,2000-05-03,FALSE,-43.628,172.468
"322","Rangiora Nzfs","H32352",4827,1971-12-31,1998-04-30,FALSE,-43.311,172.571
"323","Lake Coleridge","H31352",4670,1917-08-01,1996-08-30,FALSE,-43.365,171.529
"324","Cheviot","H23822",4566,1982-11-01,1995-10-31,FALSE,-42.812,173.277
"325","Hanmer Forest","G22581",4458,1971-12-31,1995-03-31,FALSE,-42.522,172.854
"326","Christchurch, Mt Pleasant","H32574",4871,1971-12-31,1994-01-31,FALSE,-43.569,172.721
"327","Mt Hutt Skifield","H31451",4677,1980-07-19,1993-10-16,FALSE,-43.491,171.537
"328","Hororata Substation","H31593",4704,1960-03-31,1993-09-02,FALSE,-43.547,171.981
"329","Balmoral Forest","H22871",4532,1929-12-31,1991-01-31,FALSE,-42.866,172.749
"330","Ashburton","H31973",4780,1985-01-08,1990-12-30,FALSE,-43.90928,171.74409
"331","Highbank Power Stn","H31572",4698,1953-11-30,1990-10-31,FALSE,-43.575,171.736
"332","Christchurch,Bromley","H32573",4870,1971-12-31,1990-02-28,FALSE,-43.527,172.702
"333","Waiau, Lyndon St","H23604",4555,1984-03-31,1989-12-31,FALSE,-42.66,173.041
"334","Ashley Forest 1","H32252",4818,1971-12-31,1989-12-30,FALSE,-43.245,172.59
"335","Eyrewell Forest","H32424",4842,1971-12-31,1989-12-30,FALSE,-43.397,172.278
"336","Lincoln","H32641",4881,1880-12-31,1987-12-31,FALSE,-43.648,172.463
"337","Waipara","H32073",4797,1972-12-31,1987-02-28,FALSE,-43.066,172.754
"338","Ski Basin","H31162",4647,1966-06-30,1986-09-26,FALSE,-43.129,171.682
"339","Ski Basin Edl","H31163",4648,1985-04-30,1986-08-31,FALSE,-43.129,171.682
"340","Quail Island","H32663",4896,1983-07-31,1986-07-30,FALSE,-43.631,172.695
"341","Templeton","H32542",4848,1977-12-31,1986-05-30,FALSE,-43.549,172.463
"342","Waiau, Clarence St","H23603",4554,1974-11-12,1984-03-31,FALSE,-42.656,173.042
